,startX,startY,endX,endY
1387,120.605,29.9919,120.543,31.2994
1388,120.605,29.9919,120.669,31.3097
1389,120.605,29.9919,120.641,31.3708
1390,120.605,29.9919,120.269,31.4867
1391,120.605,29.9919,120.275,31.6219
1392,120.605,29.9919,120.242,31.5031
1393,120.605,29.9919,120.354,31.5848
1394,120.605,29.9919,120.354,31.5475
1395,120.605,29.9919,120.245,31.5631
1396,120.605,29.9919,120.288,31.6842
1397,120.605,29.9919,120.211,30.21
1398,120.605,29.9919,120.063,30.2747
1399,120.605,29.9919,120.348,30.3058
1400,120.605,29.9919,120.127,30.2456
1401,120.605,29.9919,120.19,30.2692
1402,120.605,29.9919,120.157,30.2897
1403,120.605,29.9919,120.12,30.3119
1404,120.605,29.9919,120.301,30.4183
1405,120.605,29.9919,120.27,30.1819
1406,120.605,29.9919,120.088,30.1808
1407,120.605,29.9919,121.836,29.9108
1408,120.605,29.9919,121.56,29.8208
1409,120.605,29.9919,121.713,29.9572
1410,120.605,29.9919,121.554,29.8906
1411,120.605,29.9919,121.633,29.7736
1412,120.605,29.9919,121.586,29.8633
1413,120.605,29.9919,121.524,29.8506
1414,120.605,29.9919,120.598,30.0911
1415,120.605,29.9919,120.605,29.9919
1416,120.07,30.8244,121.4,31.238
1417,120.07,30.8244,121.478,31.2036
1418,120.07,30.8244,121.467,31.3008
1419,120.07,30.8244,121.412,31.1654
1420,120.07,30.8244,121.536,31.2659
1421,120.07,30.8244,121.425,31.2261
1422,120.07,30.8244,121.703,31.1907
1423,120.07,30.8244,121.533,31.2284
1424,120.07,30.8244,121.577,31.2071
1425,120.07,30.8244,118.803,32.1083
1426,120.07,30.8244,118.795,32.0775
1427,120.07,30.8244,118.907,32.105
1428,120.07,30.8244,120.561,31.2472
1429,120.07,30.8244,120.628,31.2864
1430,120.07,30.8244,120.591,31.3019
1431,120.07,30.8244,120.596,31.3264
1432,120.07,30.8244,120.613,31.2703
1433,120.07,30.8244,120.543,31.2994
1434,120.07,30.8244,120.669,31.3097
1435,120.07,30.8244,120.641,31.3708
1436,120.07,30.8244,120.913,31.96
1437,120.07,30.8244,120.94,31.93
1438,120.07,30.8244,120.269,31.4867
1439,120.07,30.8244,120.275,31.6219
1440,120.07,30.8244,120.242,31.5031
1441,120.07,30.8244,120.354,31.5848
1442,120.07,30.8244,120.354,31.5475
1443,120.07,30.8244,120.245,31.5631
1444,120.07,30.8244,120.288,31.6842
1445,120.07,30.8244,119.996,31.7586
1446,120.07,30.8244,119.935,31.7039
1447,120.07,30.8244,119.905,31.9108
1448,120.07,30.8244,119.68,32.1883
1449,120.07,30.8244,119.491,32.215
1450,120.07,30.8244,119.43,32.1319
1451,120.07,30.8244,119.9,32.4867
1452,120.07,30.8244,119.9219,32.4611
1453,120.07,30.8244,119.888,32.4639
1454,120.07,30.8244,120.211,30.21
1455,120.07,30.8244,120.063,30.2747
1456,120.07,30.8244,120.348,30.3058
1457,120.07,30.8244,120.127,30.2456
1458,120.07,30.8244,120.19,30.2692
1459,120.07,30.8244,120.157,30.2897
1460,120.07,30.8244,120.12,30.3119
1461,120.07,30.8244,120.301,30.4183
1462,120.07,30.8244,120.27,30.1819
1463,120.07,30.8244,120.088,30.1808
1464,120.07,30.8244,121.56,29.8208
1465,120.07,30.8244,121.554,29.8906
1466,120.07,30.8244,121.586,29.8633
1467,120.07,30.8244,121.524,29.8506
1468,120.07,30.8244,120.598,30.0911
1469,120.07,30.8244,120.605,29.9919
1470,120.07,30.8244,120.07,30.8244
1471,120.744,30.7946,121.4,31.238
1472,120.744,30.7946,121.478,31.2036
1473,120.744,30.7946,121.467,31.3008
1474,120.744,30.7946,121.412,31.1654
1475,120.744,30.7946,121.536,31.2659
1476,120.744,30.7946,121.425,31.2261
1477,120.744,30.7946,121.703,31.1907
1478,120.744,30.7946,121.533,31.2284
1479,120.744,30.7946,121.577,31.2071
1480,120.744,30.7946,120.561,31.2472
1481,120.744,30.7946,120.628,31.2864
1482,120.744,30.7946,120.591,31.3019
1483,120.744,30.7946,120.596,31.3264
1484,120.744,30.7946,120.613,31.2703
1485,120.744,30.7946,120.543,31.2994
1486,120.744,30.7946,120.669,31.3097
1487,120.744,30.7946,120.641,31.3708
1488,120.744,30.7946,120.913,31.96
1489,120.744,30.7946,120.94,31.93
1490,120.744,30.7946,120.269,31.4867
1491,120.744,30.7946,120.275,31.6219
1492,120.744,30.7946,120.242,31.5031
1493,120.744,30.7946,120.354,31.5848
1494,120.744,30.7946,120.354,31.5475
1495,120.744,30.7946,120.245,31.5631
1496,120.744,30.7946,120.288,31.6842
1497,120.744,30.7946,119.996,31.7586
1498,120.744,30.7946,119.935,31.7039
1499,120.744,30.7946,119.905,31.9108
1500,120.744,30.7946,119.68,32.1883
1501,120.744,30.7946,120.211,30.21
1502,120.744,30.7946,120.063,30.2747
1503,120.744,30.7946,120.348,30.3058
1504,120.744,30.7946,120.127,30.2456
1505,120.744,30.7946,120.19,30.2692
1506,120.744,30.7946,120.157,30.2897
1507,120.744,30.7946,120.12,30.3119
1508,120.744,30.7946,120.301,30.4183
1509,120.744,30.7946,120.27,30.1819
1510,120.744,30.7946,120.088,30.1808
1511,120.744,30.7946,121.836,29.9108
1512,120.744,30.7946,121.56,29.8208
1513,120.744,30.7946,121.713,29.9572
1514,120.744,30.7946,121.554,29.8906
1515,120.744,30.7946,121.633,29.7736
1516,120.744,30.7946,121.586,29.8633
1517,120.744,30.7946,121.524,29.8506
1518,120.744,30.7946,120.598,30.0911
1519,120.744,30.7946,120.605,29.9919
1520,120.744,30.7946,120.07,30.8244
1521,120.744,30.7946,120.744,30.7946
1522,120.726,30.7478,121.4,31.238
1523,120.726,30.7478,121.478,31.2036
1524,120.726,30.7478,121.467,31.3008
1525,120.726,30.7478,121.412,31.1654
1526,120.726,30.7478,121.536,31.2659
1527,120.726,30.7478,121.425,31.2261
1528,120.726,30.7478,121.703,31.1907
1529,120.726,30.7478,121.533,31.2284
1530,120.726,30.7478,121.577,31.2071
1531,120.726,30.7478,120.561,31.2472
1532,120.726,30.7478,120.628,31.2864
1533,120.726,30.7478,120.591,31.3019
1534,120.726,30.7478,120.596,31.3264
1535,120.726,30.7478,120.613,31.2703
1536,120.726,30.7478,120.543,31.2994
1537,120.726,30.7478,120.669,31.3097
1538,120.726,30.7478,120.641,31.3708
1539,120.726,30.7478,120.913,31.96
1540,120.726,30.7478,120.94,31.93
1541,120.726,30.7478,120.269,31.4867
1542,120.726,30.7478,120.275,31.6219
1543,120.726,30.7478,120.242,31.5031
1544,120.726,30.7478,120.354,31.5848
1545,120.726,30.7478,120.354,31.5475
1546,120.726,30.7478,120.245,31.5631
1547,120.726,30.7478,120.288,31.6842
1548,120.726,30.7478,119.996,31.7586
1549,120.726,30.7478,119.935,31.7039
1550,120.726,30.7478,119.905,31.9108
1551,120.726,30.7478,119.68,32.1883
1552,120.726,30.7478,120.211,30.21
1553,120.726,30.7478,120.063,30.2747
1554,120.726,30.7478,120.348,30.3058
1555,120.726,30.7478,120.127,30.2456
1556,120.726,30.7478,120.19,30.2692
1557,120.726,30.7478,120.157,30.2897
1558,120.726,30.7478,120.12,30.3119
1559,120.726,30.7478,120.301,30.4183
1560,120.726,30.7478,120.27,30.1819
1561,120.726,30.7478,120.088,30.1808
1562,120.726,30.7478,121.836,29.9108
1563,120.726,30.7478,121.56,29.8208
1564,120.726,30.7478,121.713,29.9572
1565,120.726,30.7478,121.554,29.8906
1566,120.726,30.7478,121.633,29.7736
1567,120.726,30.7478,121.586,29.8633
1568,120.726,30.7478,121.524,29.8506
1569,120.726,30.7478,120.598,30.0911
1570,120.726,30.7478,120.605,29.9919
1571,120.726,30.7478,120.07,30.8244
1572,120.726,30.7478,120.744,30.7946
1573,120.726,30.7478,120.726,30.7478
1574,121.419,28.6542,121.836,29.9108
1575,121.419,28.6542,121.56,29.8208
1576,121.419,28.6542,121.713,29.9572
1577,121.419,28.6542,121.554,29.8906
1578,121.419,28.6542,121.633,29.7736
1579,121.419,28.6542,121.586,29.8633
1580,121.419,28.6542,121.524,29.8506
1581,121.419,28.6542,120.677,27.9939
1582,121.419,28.6542,120.671,28.0167
1583,121.419,28.6542,120.598,30.0911
1584,121.419,28.6542,120.605,29.9919
1585,121.419,28.6542,121.419,28.6542
1586,122.122,30.0203,121.4,31.238
1587,122.122,30.0203,121.478,31.2036
1588,122.122,30.0203,121.467,31.3008
1589,122.122,30.0203,121.412,31.1654
1590,122.122,30.0203,121.536,31.2659
1591,122.122,30.0203,121.425,31.2261
1592,122.122,30.0203,121.703,31.1907
1593,122.122,30.0203,121.533,31.2284
1594,122.122,30.0203,121.577,31.2071
1595,122.122,30.0203,120.348,30.3058
1596,122.122,30.0203,121.836,29.9108
1597,122.122,30.0203,121.56,29.8208
1598,122.122,30.0203,121.713,29.9572
1599,122.122,30.0203,121.554,29.8906
1600,122.122,30.0203,121.633,29.7736
1601,122.122,30.0203,121.586,29.8633
1602,122.122,30.0203,121.524,29.8506
1603,122.122,30.0203,120.598,30.0911
1604,122.122,30.0203,120.605,29.9919
1605,122.122,30.0203,120.744,30.7946
1606,122.122,30.0203,120.726,30.7478
1607,122.122,30.0203,121.419,28.6542
1608,122.122,30.0203,122.122,30.0203
1609,118.871,28.9404,120.063,30.2747
1610,118.871,28.9404,120.127,30.2456
1611,118.871,28.9404,120.088,30.1808
1612,118.871,28.9404,118.871,28.9404
1613,118.871,28.9664,120.063,30.2747
1614,118.871,28.9664,120.127,30.2456
1615,118.871,28.9664,120.088,30.1808
1616,118.871,28.9664,118.871,28.9404
1617,118.871,28.9664,118.871,28.9664
1618,118.855,28.9745,120.063,30.2747
1619,118.855,28.9745,120.127,30.2456
1620,118.855,28.9745,120.088,30.1808
1621,118.855,28.9745,118.871,28.9404
1622,118.855,28.9745,118.871,28.9664
1623,118.855,28.9745,118.855,28.9745
1624,119.914,28.4514,120.211,30.21
1625,119.914,28.4514,120.127,30.2456
1626,119.914,28.4514,120.27,30.1819
1627,119.914,28.4514,120.088,30.1808
1628,119.914,28.4514,120.677,27.9939
1629,119.914,28.4514,120.671,28.0167
1630,119.914,28.4514,120.598,30.0911
1631,119.914,28.4514,120.605,29.9919
1632,119.914,28.4514,121.419,28.6542
1633,119.914,28.4514,118.871,28.9404
1634,119.914,28.4514,118.871,28.9664
1635,119.914,28.4514,118.855,28.9745
1636,119.914,28.4514,119.914,28.4514
1637,119.93,28.4586,120.211,30.21
1638,119.93,28.4586,120.127,30.2456
1639,119.93,28.4586,120.27,30.1819
1640,119.93,28.4586,120.088,30.1808
1641,119.93,28.4586,120.677,27.9939
1642,119.93,28.4586,120.671,28.0167
1643,119.93,28.4586,120.598,30.0911
1644,119.93,28.4586,120.605,29.9919
1645,119.93,28.4586,121.419,28.6542
1646,119.93,28.4586,118.871,28.9404
1647,119.93,28.4586,118.871,28.9664
1648,119.93,28.4586,118.855,28.9745
1649,119.93,28.4586,119.914,28.4514
1650,119.93,28.4586,119.93,28.4586
1651,119.879,28.4231,120.211,30.21
1652,119.879,28.4231,120.27,30.1819
1653,119.879,28.4231,120.088,30.1808
1654,119.879,28.4231,120.677,27.9939
1655,119.879,28.4231,120.671,28.0167
1656,119.879,28.4231,120.598,30.0911
1657,119.879,28.4231,120.605,29.9919
1658,119.879,28.4231,121.419,28.6542
1659,119.879,28.4231,118.871,28.9404
1660,119.879,28.4231,118.871,28.9664
1661,119.879,28.4231,118.855,28.9745
1662,119.879,28.4231,119.914,28.4514
1663,119.879,28.4231,119.93,28.4586
1664,119.879,28.4231,119.879,28.4231
1665,120.635,31.17,121.4,31.238
1666,120.635,31.17,121.478,31.2036
1667,120.635,31.17,121.467,31.3008
1668,120.635,31.17,121.412,31.1654
1669,120.635,31.17,121.536,31.2659
1670,120.635,31.17,121.425,31.2261
1671,120.635,31.17,121.703,31.1907
1672,120.635,31.17,121.533,31.2284
1673,120.635,31.17,121.577,31.2071
1674,120.635,31.17,120.561,31.2472
1675,120.635,31.17,120.628,31.2864
1676,120.635,31.17,120.591,31.3019
1677,120.635,31.17,120.596,31.3264
1678,120.635,31.17,120.613,31.2703
1679,120.635,31.17,120.543,31.2994
1680,120.635,31.17,120.669,31.3097
1681,120.635,31.17,120.641,31.3708
1682,120.635,31.17,120.913,31.96
1683,120.635,31.17,120.94,31.93
1684,120.635,31.17,120.269,31.4867
1685,120.635,31.17,120.275,31.6219
1686,120.635,31.17,120.242,31.5031
1687,120.635,31.17,120.354,31.5848
1688,120.635,31.17,120.354,31.5475
1689,120.635,31.17,120.245,31.5631
1690,120.635,31.17,120.288,31.6842
1691,120.635,31.17,119.996,31.7586
1692,120.635,31.17,119.935,31.7039
1693,120.635,31.17,119.905,31.9108
1694,120.635,31.17,119.68,32.1883
1695,120.635,31.17,119.491,32.215
1696,120.635,31.17,119.43,32.1319
1697,120.635,31.17,119.9,32.4867
1698,120.635,31.17,119.9219,32.4611
1699,120.635,31.17,119.888,32.4639
1700,120.635,31.17,120.211,30.21
1701,120.635,31.17,120.063,30.2747
1702,120.635,31.17,120.348,30.3058
1703,120.635,31.17,120.127,30.2456
1704,120.635,31.17,120.19,30.2692
1705,120.635,31.17,120.157,30.2897
1706,120.635,31.17,120.12,30.3119
1707,120.635,31.17,120.301,30.4183
1708,120.635,31.17,120.27,30.1819
1709,120.635,31.17,120.088,30.1808
1710,120.635,31.17,121.836,29.9108
1711,120.635,31.17,121.56,29.8208
1712,120.635,31.17,121.713,29.9572
1713,120.635,31.17,121.554,29.8906
1714,120.635,31.17,121.633,29.7736
1715,120.635,31.17,121.586,29.8633
1716,120.635,31.17,121.524,29.8506
1717,120.635,31.17,120.598,30.0911
1718,120.635,31.17,120.605,29.9919
1719,120.635,31.17,120.07,30.8244
1720,120.635,31.17,120.744,30.7946
1721,120.635,31.17,120.726,30.7478
1722,120.635,31.17,120.635,31.17
1723,120.953,31.388,121.4,31.238
1724,120.953,31.388,121.478,31.2036
1725,120.953,31.388,121.467,31.3008
1726,120.953,31.388,121.412,31.1654
1727,120.953,31.388,121.536,31.2659
1728,120.953,31.388,121.425,31.2261
1729,120.953,31.388,121.703,31.1907
1730,120.953,31.388,121.533,31.2284
1731,120.953,31.388,121.577,31.2071
1732,120.953,31.388,120.561,31.2472
1733,120.953,31.388,120.628,31.2864
1734,120.953,31.388,120.591,31.3019
1735,120.953,31.388,120.596,31.3264
1736,120.953,31.388,120.613,31.2703
1737,120.953,31.388,120.543,31.2994
1738,120.953,31.388,120.669,31.3097
1739,120.953,31.388,120.641,31.3708
1740,120.953,31.388,120.913,31.96
1741,120.953,31.388,120.94,31.93
1742,120.953,31.388,120.269,31.4867
1743,120.953,31.388,120.275,31.6219
1744,120.953,31.388,120.242,31.5031
1745,120.953,31.388,120.354,31.5848
1746,120.953,31.388,120.354,31.5475
1747,120.953,31.388,120.245,31.5631
1748,120.953,31.388,120.288,31.6842
1749,120.953,31.388,119.996,31.7586
1750,120.953,31.388,119.935,31.7039
1751,120.953,31.388,119.905,31.9108
1752,120.953,31.388,119.68,32.1883
1753,120.953,31.388,119.491,32.215
1754,120.953,31.388,119.43,32.1319
1755,120.953,31.388,119.9,32.4867
1756,120.953,31.388,119.9219,32.4611
1757,120.953,31.388,119.888,32.4639
1758,120.953,31.388,120.211,30.21
1759,120.953,31.388,120.063,30.2747
1760,120.953,31.388,120.348,30.3058
1761,120.953,31.388,120.127,30.2456
1762,120.953,31.388,120.19,30.2692
1763,120.953,31.388,120.157,30.2897
1764,120.953,31.388,120.12,30.3119
1765,120.953,31.388,120.301,30.4183
1766,120.953,31.388,120.27,30.1819
1767,120.953,31.388,120.088,30.1808
1768,120.953,31.388,121.836,29.9108
1769,120.953,31.388,121.56,29.8208
1770,120.953,31.388,121.713,29.9572
1771,120.953,31.388,121.554,29.8906
1772,120.953,31.388,121.633,29.7736
1773,120.953,31.388,121.586,29.8633
1774,120.953,31.388,121.524,29.8506
1775,120.953,31.388,120.598,30.0911
1776,120.953,31.388,120.605,29.9919
1777,120.953,31.388,120.07,30.8244
1778,120.953,31.388,120.744,30.7946
1779,120.953,31.388,120.726,30.7478
1780,120.953,31.388,122.122,30.0203
1781,120.953,31.388,120.635,31.17
1782,120.953,31.388,120.953,31.388
1783,120.734,31.656,121.4,31.238
1784,120.734,31.656,121.478,31.2036
1785,120.734,31.656,121.467,31.3008
1786,120.734,31.656,121.412,31.1654
1787,120.734,31.656,121.536,31.2659
1788,120.734,31.656,121.425,31.2261
1789,120.734,31.656,121.703,31.1907
1790,120.734,31.656,121.533,31.2284
1791,120.734,31.656,121.577,31.2071
1792,120.734,31.656,120.561,31.2472
1793,120.734,31.656,120.628,31.2864
1794,120.734,31.656,120.591,31.3019
1795,120.734,31.656,120.596,31.3264
1796,120.734,31.656,120.613,31.2703
1797,120.734,31.656,120.543,31.2994
1798,120.734,31.656,120.669,31.3097
1799,120.734,31.656,120.641,31.3708
1800,120.734,31.656,120.913,31.96
1801,120.734,31.656,120.94,31.93
1802,120.734,31.656,120.269,31.4867
1803,120.734,31.656,120.275,31.6219
1804,120.734,31.656,120.242,31.5031
1805,120.734,31.656,120.354,31.5848
1806,120.734,31.656,120.354,31.5475
1807,120.734,31.656,120.245,31.5631
1808,120.734,31.656,120.288,31.6842
1809,120.734,31.656,119.996,31.7586
1810,120.734,31.656,119.935,31.7039
1811,120.734,31.656,119.905,31.9108
1812,120.734,31.656,119.68,32.1883
1813,120.734,31.656,119.491,32.215
1814,120.734,31.656,119.43,32.1319
1815,120.734,31.656,119.9,32.4867
1816,120.734,31.656,119.9219,32.4611
1817,120.734,31.656,119.888,32.4639
1818,120.734,31.656,120.225,33.3947
1819,120.734,31.656,120.211,30.21
1820,120.734,31.656,120.063,30.2747
1821,120.734,31.656,120.348,30.3058
1822,120.734,31.656,120.127,30.2456
1823,120.734,31.656,120.19,30.2692
1824,120.734,31.656,120.157,30.2897
1825,120.734,31.656,120.12,30.3119
1826,120.734,31.656,120.301,30.4183
1827,120.734,31.656,120.27,30.1819
1828,120.734,31.656,120.088,30.1808
1829,120.734,31.656,120.598,30.0911
1830,120.734,31.656,120.605,29.9919
1831,120.734,31.656,120.07,30.8244
1832,120.734,31.656,120.744,30.7946
1833,120.734,31.656,120.726,30.7478
1834,120.734,31.656,120.635,31.17
1835,120.734,31.656,120.953,31.388
1836,120.734,31.656,120.734,31.656
1837,120.526,31.874,121.4,31.238
1838,120.526,31.874,121.478,31.2036
1839,120.526,31.874,121.467,31.3008
1840,120.526,31.874,121.412,31.1654
1841,120.526,31.874,121.536,31.2659
1842,120.526,31.874,121.425,31.2261
1843,120.526,31.874,121.703,31.1907
1844,120.526,31.874,121.533,31.2284
1845,120.526,31.874,121.577,31.2071
1846,120.526,31.874,118.803,32.1083
1847,120.526,31.874,118.795,32.0775
1848,120.526,31.874,118.907,32.105
1849,120.526,31.874,120.561,31.2472
1850,120.526,31.874,120.628,31.2864
1851,120.526,31.874,120.591,31.3019
1852,120.526,31.874,120.596,31.3264
1853,120.526,31.874,120.613,31.2703
1854,120.526,31.874,120.543,31.2994
1855,120.526,31.874,120.669,31.3097
1856,120.526,31.874,120.641,31.3708
1857,120.526,31.874,120.913,31.96
1858,120.526,31.874,120.94,31.93
1859,120.526,31.874,120.269,31.4867
1860,120.526,31.874,120.275,31.6219
1861,120.526,31.874,120.242,31.5031
1862,120.526,31.874,120.354,31.5848
1863,120.526,31.874,120.354,31.5475
1864,120.526,31.874,120.245,31.5631
1865,120.526,31.874,120.288,31.6842
1866,120.526,31.874,119.996,31.7586
1867,120.526,31.874,119.935,31.7039
1868,120.526,31.874,119.905,31.9108
1869,120.526,31.874,119.68,32.1883
1870,120.526,31.874,119.491,32.215
1871,120.526,31.874,119.43,32.1319
1872,120.526,31.874,119.9,32.4867
1873,120.526,31.874,119.9219,32.4611
1874,120.526,31.874,119.888,32.4639
1875,120.526,31.874,120.118,33.4022
1876,120.526,31.874,120.156,33.3942
1877,120.526,31.874,120.225,33.3947
1878,120.526,31.874,120.211,30.21
1879,120.526,31.874,120.063,30.2747
1880,120.526,31.874,120.348,30.3058
1881,120.526,31.874,120.127,30.2456
1882,120.526,31.874,120.19,30.2692
1883,120.526,31.874,120.157,30.2897
1884,120.526,31.874,120.12,30.3119
1885,120.526,31.874,120.301,30.4183
1886,120.526,31.874,120.27,30.1819
1887,120.526,31.874,120.088,30.1808
1888,120.526,31.874,120.598,30.0911
1889,120.526,31.874,120.07,30.8244
1890,120.526,31.874,120.744,30.7946
1891,120.526,31.874,120.726,30.7478
1892,120.526,31.874,120.635,31.17
1893,120.526,31.874,120.953,31.388
1894,120.526,31.874,120.734,31.656
1895,120.526,31.874,120.526,31.874
1896,121.115,31.453,121.4,31.238
1897,121.115,31.453,121.478,31.2036
1898,121.115,31.453,121.467,31.3008
1899,121.115,31.453,121.412,31.1654
1900,121.115,31.453,121.536,31.2659
1901,121.115,31.453,121.425,31.2261
1902,121.115,31.453,121.703,31.1907
1903,121.115,31.453,121.533,31.2284
1904,121.115,31.453,121.577,31.2071
1905,121.115,31.453,120.561,31.2472
1906,121.115,31.453,120.628,31.2864
1907,121.115,31.453,120.591,31.3019
1908,121.115,31.453,120.596,31.3264
1909,121.115,31.453,120.613,31.2703
1910,121.115,31.453,120.543,31.2994
1911,121.115,31.453,120.669,31.3097
1912,121.115,31.453,120.641,31.3708
1913,121.115,31.453,120.913,31.96
1914,121.115,31.453,120.94,31.93
1915,121.115,31.453,120.269,31.4867
1916,121.115,31.453,120.275,31.6219
1917,121.115,31.453,120.242,31.5031
1918,121.115,31.453,120.354,31.5848
1919,121.115,31.453,120.354,31.5475
1920,121.115,31.453,120.245,31.5631
1921,121.115,31.453,120.288,31.6842
1922,121.115,31.453,119.996,31.7586
1923,121.115,31.453,119.935,31.7039
1924,121.115,31.453,119.905,31.9108
1925,121.115,31.453,119.68,32.1883
1926,121.115,31.453,119.491,32.215
1927,121.115,31.453,119.43,32.1319
1928,121.115,31.453,119.9,32.4867
1929,121.115,31.453,119.9219,32.4611
1930,121.115,31.453,119.888,32.4639
1931,121.115,31.453,120.211,30.21
1932,121.115,31.453,120.063,30.2747
1933,121.115,31.453,120.348,30.3058
1934,121.115,31.453,120.127,30.2456
1935,121.115,31.453,120.19,30.2692
1936,121.115,31.453,120.157,30.2897
1937,121.115,31.453,120.12,30.3119
1938,121.115,31.453,120.301,30.4183
1939,121.115,31.453,120.27,30.1819
1940,121.115,31.453,120.088,30.1808
1941,121.115,31.453,121.836,29.9108
1942,121.115,31.453,121.56,29.8208
1943,121.115,31.453,121.713,29.9572
1944,121.115,31.453,121.554,29.8906
1945,121.115,31.453,121.633,29.7736
1946,121.115,31.453,121.586,29.8633
1947,121.115,31.453,121.524,29.8506
1948,121.115,31.453,120.598,30.0911
1949,121.115,31.453,120.605,29.9919
1950,121.115,31.453,120.07,30.8244
1951,121.115,31.453,120.744,30.7946
1952,121.115,31.453,120.726,30.7478
1953,121.115,31.453,122.122,30.0203
1954,121.115,31.453,120.635,31.17
1955,121.115,31.453,120.953,31.388
1956,121.115,31.453,120.734,31.656
1957,121.115,31.453,120.526,31.874
1958,121.115,31.453,121.115,31.453
1959,121.14,31.422,121.4,31.238
1960,121.14,31.422,121.478,31.2036
1961,121.14,31.422,121.467,31.3008
1962,121.14,31.422,121.412,31.1654
1963,121.14,31.422,121.536,31.2659
1964,121.14,31.422,121.425,31.2261
1965,121.14,31.422,121.703,31.1907
1966,121.14,31.422,121.533,31.2284
1967,121.14,31.422,121.577,31.2071
1968,121.14,31.422,120.561,31.2472
1969,121.14,31.422,120.628,31.2864
1970,121.14,31.422,120.591,31.3019
1971,121.14,31.422,120.596,31.3264
1972,121.14,31.422,120.613,31.2703
1973,121.14,31.422,120.543,31.2994
1974,121.14,31.422,120.669,31.3097
1975,121.14,31.422,120.641,31.3708
1976,121.14,31.422,120.913,31.96
1977,121.14,31.422,120.94,31.93
1978,121.14,31.422,120.269,31.4867
1979,121.14,31.422,120.275,31.6219
1980,121.14,31.422,120.242,31.5031
1981,121.14,31.422,120.354,31.5848
1982,121.14,31.422,120.354,31.5475
1983,121.14,31.422,120.245,31.5631
1984,121.14,31.422,120.288,31.6842
1985,121.14,31.422,119.996,31.7586
1986,121.14,31.422,119.935,31.7039
1987,121.14,31.422,119.905,31.9108
1988,121.14,31.422,119.68,32.1883
1989,121.14,31.422,119.9,32.4867
1990,121.14,31.422,119.9219,32.4611
1991,121.14,31.422,119.888,32.4639
1992,121.14,31.422,120.211,30.21
1993,121.14,31.422,120.063,30.2747
1994,121.14,31.422,120.348,30.3058
1995,121.14,31.422,120.127,30.2456
1996,121.14,31.422,120.19,30.2692
1997,121.14,31.422,120.157,30.2897
1998,121.14,31.422,120.12,30.3119
1999,121.14,31.422,120.301,30.4183
2000,121.14,31.422,120.27,30.1819
2001,121.14,31.422,120.088,30.1808
2002,121.14,31.422,121.836,29.9108
2003,121.14,31.422,121.56,29.8208
2004,121.14,31.422,121.713,29.9572
2005,121.14,31.422,121.554,29.8906
2006,121.14,31.422,121.633,29.7736
2007,121.14,31.422,121.586,29.8633
2008,121.14,31.422,121.524,29.8506
2009,121.14,31.422,120.598,30.0911
2010,121.14,31.422,120.605,29.9919
2011,121.14,31.422,120.07,30.8244
2012,121.14,31.422,120.744,30.7946
2013,121.14,31.422,120.726,30.7478
2014,121.14,31.422,122.122,30.0203
2015,121.14,31.422,120.635,31.17
2016,121.14,31.422,120.953,31.388
2017,121.14,31.422,120.734,31.656
2018,121.14,31.422,120.526,31.874
2019,121.14,31.422,121.115,31.453
2020,121.14,31.422,121.14,31.422
2021,119.146,31.955,118.803,32.1083
2022,119.146,31.955,118.795,32.0775
2023,119.146,31.955,118.907,32.105
2024,119.146,31.955,120.561,31.2472
2025,119.146,31.955,120.628,31.2864
2026,119.146,31.955,120.591,31.3019
2027,119.146,31.955,120.596,31.3264
2028,119.146,31.955,120.613,31.2703
2029,119.146,31.955,120.543,31.2994
2030,119.146,31.955,120.669,31.3097
2031,119.146,31.955,120.641,31.3708
2032,119.146,31.955,120.913,31.96
2033,119.146,31.955,120.94,31.93
2034,119.146,31.955,120.269,31.4867
2035,119.146,31.955,120.275,31.6219
2036,119.146,31.955,120.242,31.5031
2037,119.146,31.955,120.354,31.5848
2038,119.146,31.955,120.354,31.5475
2039,119.146,31.955,120.245,31.5631
2040,119.146,31.955,120.288,31.6842
2041,119.146,31.955,119.996,31.7586
2042,119.146,31.955,119.935,31.7039
2043,119.146,31.955,119.905,31.9108
2044,119.146,31.955,119.68,32.1883
2045,119.146,31.955,119.491,32.215
2046,119.146,31.955,119.43,32.1319
2047,119.146,31.955,119.9,32.4867
2048,119.146,31.955,119.9219,32.4611
2049,119.146,31.955,119.888,32.4639
2050,119.146,31.955,119.036,33.5981
2051,119.146,31.955,119.007,33.575
2052,119.146,31.955,118.989,33.6067
2053,119.146,31.955,119.135,33.5039
2054,119.146,31.955,119.0122,33.627
2055,119.146,31.955,120.118,33.4022
2056,119.146,31.955,120.156,33.3942
2057,119.146,31.955,120.225,33.3947
2058,119.146,31.955,120.07,30.8244
2059,119.146,31.955,120.635,31.17
2060,119.146,31.955,120.734,31.656
2061,119.146,31.955,120.526,31.874
2062,119.146,31.955,119.146,31.955
2063,119.18,31.955,118.803,32.1083
2064,119.18,31.955,118.795,32.0775
2065,119.18,31.955,118.907,32.105
2066,119.18,31.955,120.561,31.2472
2067,119.18,31.955,120.628,31.2864
2068,119.18,31.955,120.591,31.3019
2069,119.18,31.955,120.596,31.3264
2070,119.18,31.955,120.613,31.2703
2071,119.18,31.955,120.543,31.2994
2072,119.18,31.955,120.669,31.3097
2073,119.18,31.955,120.641,31.3708
2074,119.18,31.955,120.913,31.96
2075,119.18,31.955,120.94,31.93
